"","Species","Habitat","Scenario","Mean","SD","Median","Q1","Q3","IQR","Minimum","MinimumOutlier","Maximum","MaximumOutlier"
"398","OSFL","conifer",0.75,0.0908281401112156,0.166487000447556,0.0753438612742949,-0.0100481382250424,0.180239571029987,0.190287709255029,-0.295479702107586,-0.205876506887367,0.46567113491253,0.432287850463283
"399","OSFL","conifer",0.85,0.0904961407200266,0.188490579156713,0.0651519246642142,-0.0371104647393998,0.189824766116847,0.226935230856246,-0.377513311023769,-0.219544399257189,0.530227612401216,0.49413029043547
"400","OSFL","conifer",0.95,0.0740473521056402,0.202149315302873,0.0735687641783854,-0.076952501849096,0.156625924749322,0.233578426598418,-0.427320141746723,-0.258173410082878,0.506993564646949,0.533962596970117
"401","OVEN","deciduous",0.05,-0.0929754987903528,0.00706037236930633,-0.0942131579276263,-0.0983981295242975,-0.0882324896791348,0.0101656398451627,-0.113646589292042,-0.105937289940337,-0.0729840299113906,-0.0797998361943033
"402","OVEN","deciduous",0.15,-0.185282290046083,0.0139303141910037,-0.187077747840565,-0.195892602347649,-0.181066776638678,0.0148258257089704,-0.218131340911104,-0.20911883243059,-0.158828038075223,-0.157233739491302
"403","OVEN","deciduous",0.25,-0.294629537724854,0.0138037619290577,-0.298196381065526,-0.304695986399703,-0.289712701850413,0.0149832845492894,-0.327170913223637,-0.316731284365801,-0.267237775026479,-0.263470161781728
"404","OVEN","deciduous",0.35,-0.423833407875833,0.0107842847829497,-0.425931764201378,-0.4314321943407,-0.418058503226591,0.0133736911141094,-0.451492731011864,-0.441955539174234,-0.397997966555427,-0.398221174040672
"405","OVEN","deciduous",0.45,-0.564265005687347,0.0129474699432041,-0.566100019638986,-0.572454874454531,-0.557425188160293,0.0150296862942377,-0.594999403895887,-0.593197663463128,-0.534880658718937,-0.538029276184786
"406","OVEN","deciduous",0.55,-0.692300868242277,0.0202087011442947,-0.691473322531576,-0.705053288387505,-0.673633319016806,0.0314199693706997,-0.752183242443555,-0.742035717117135,-0.626503364960756,-0.647108201003532
"407","OVEN","deciduous",0.65,-0.85194714287049,0.0288891625067046,-0.849257177115939,-0.871654734500248,-0.836952820717791,0.0347019137824566,-0.923707605173933,-0.922251309400189,-0.784899950044106,-0.775983714540025
"408","OVEN","deciduous",0.75,-1.14639823438752,0.0534720995341985,-1.14724146477395,-1.18918222920484,-1.11086539720604,0.0783168319988008,-1.30665747720304,-1.24120986613807,-0.993390149207842,-1.01701258844107
"409","OVEN","deciduous",0.85,-1.59356674099507,0.1424924849679,-1.61061041976996,-1.70778003187007,-1.51349193028601,0.194288101584066,-1.99921218424617,-1.81120197888245,-1.22205977790991,-1.29485019331035
"410","OVEN","deciduous",0.95,-2.54719554730235,0.508200256362447,-2.46476485668132,-2.98077153542382,-2.1791509715799,0.801620563843922,-4.18320238118971,-3.39910400728641,-0.976720125814019,-1.66816205618067
"411","PAWA","conifer",0.05,-0.0269120596923167,0.0218594361303049,-0.0341883456456225,-0.0431326224687065,-0.00775425865250642,0.0353783638162001,-0.0962001681930067,-0.054470510480608,0.0453132870717938,0.0222663619303647
"412","PAWA","conifer",0.15,-0.0776115307923178,0.0362275797408669,-0.0887586264406379,-0.101825962869414,-0.0459230515161232,0.055902911353291,-0.185680329899351,-0.134059027272263,0.0379313155138132,-0.00664262795194325
"413","PAWA","conifer",0.25,-0.133041695616202,0.0537682933884609,-0.150930860187929,-0.169477816246351,-0.0893529859107155,0.0801248303356353,-0.289665061749804,-0.219514145056505,0.0308342595927375,-0.0247322073639086
"414","PAWA","conifer",0.35,-0.196833407586816,0.0764245713097975,-0.212453799762803,-0.251861751953571,-0.132512609234594,0.119349142718976,-0.430885466032035,-0.321750209165125,0.0465111048438702,-0.0369948573263165
"415","PAWA","conifer",0.45,-0.254862732285049,0.100854650094032,-0.271559138912297,-0.336212509619747,-0.165118780500993,0.171093729118754,-0.592853103297879,-0.425682133883507,0.0915218131771383,-0.05144823152456
"416","PAWA","conifer",0.55,-0.290376963563089,0.111765497395311,-0.320888556506167,-0.376303183230429,-0.182991797552915,0.193311385677513,-0.666270261746699,-0.492043577084744,0.106975280963355,-0.0973155284628261
"417","PAWA","conifer",0.65,-0.3188102937923,0.130465692061733,-0.339477805372607,-0.416135968821896,-0.191082479707739,0.225053489114157,-0.753716202493132,-0.542260549599791,0.146497753963497,-0.0814814271992305
"418","PAWA","conifer",0.75,-0.3811007032819,0.169768426805211,-0.412809548850646,-0.488941391052395,-0.213325941825683,0.275615449226712,-0.902364564892463,-0.658702617190004,0.200097232014384,-0.0520595329504974
"419","PAWA","conifer",0.85,-0.382902100430055,0.200304066697737,-0.410309966410795,-0.498790761846395,-0.190108863902173,0.308681897944222,-0.961813608762728,-0.732250294946284,0.27291398301416,0.0179985613884676
"420","PAWA","conifer",0.95,-0.287088912669361,0.229573234812725,-0.274901293743213,-0.421359847869989,-0.144523640808307,0.276836207061682,-0.836614158462513,-0.776738449277209,0.270730669784217,0.16690875019984
"421","PHVI","deciduous",0.05,0.016098845515697,0.0302370059021957,0.0217803377864828,-0.00320866212744604,0.039767064954741,0.042975727082187,-0.0676722527507266,-0.038801621517272,0.104230655578022,0.0742465021905525
"422","PHVI","deciduous",0.15,-0.0368341646769835,0.05986353085522,-0.0423951350852649,-0.0848070956330933,0.00676266763070735,0.0915697632638007,-0.222161740528794,-0.138820734213318,0.144117312526408,0.0779143084709621
"423","PHVI","deciduous",0.25,-0.0671367156057336,0.0766921441056657,-0.0801693937498938,-0.131623866783709,-0.0159894044836015,0.115634462300107,-0.30507556023387,-0.200719847553207,0.15746228896656,0.0891872737895483
"424","PHVI","deciduous",0.35,-0.081100724786651,0.0900397588303225,-0.100362805538554,-0.142337220524361,-0.0250529878499658,0.117284232674395,-0.318263569535953,-0.236227339617616,0.150873361161627,0.117436716948475
"425","PHVI","deciduous",0.45,-0.10958058564057,0.105310590603464,-0.129734094962951,-0.166061313308291,-0.0416750552961011,0.12438625801219,-0.352640700326575,-0.297591422368285,0.144904331722183,0.121230581836411
"426","PHVI","deciduous",0.55,-0.186886748053793,0.11569534392916,-0.206131319232607,-0.232416109478209,-0.111862457699615,0.120553651778594,-0.4132465871461,-0.403738950395646,0.0689680199682754,0.0584724857039234
"427","PHVI","deciduous",0.65,-0.252385286532378,0.129781497032712,-0.250476761831444,-0.287227564918265,-0.169047327142688,0.118180237775577,-0.46449792158163,-0.508165360608352,0.00822302952067705,-0.00710669639250641
"428","PHVI","deciduous",0.75,-0.331580636614841,0.122154617641759,-0.357000868827619,-0.411544829625205,-0.253513944430656,0.158030885194549,-0.648591157417028,-0.539992138056527,-0.0164676166388333,-0.0570456299119376
"429","PHVI","deciduous",0.85,-0.37618382419309,0.121906108056797,-0.389973666661662,-0.459200826218534,-0.299882141019335,0.159318685199199,-0.698178854017332,-0.555324317595437,-0.0609041132205371,-0.104817852757208
"430","PHVI","deciduous",0.95,-0.44889791207087,0.104481203942406,-0.44212897335146,-0.521766421188302,-0.355469298733173,0.166297122455129,-0.771212104870994,-0.63671860024157,-0.10602361505048,-0.225344748034864
"431","PISI","conifer",0.05,-0.108396756472581,0.0213685513144785,-0.106463134409365,-0.120594926651675,-0.0961830103245007,0.0244119163271743,-0.157212801142436,-0.157651745580712,-0.0595651358337393,-0.068950040016295
"432","PISI","conifer",0.15,-0.167722651499404,0.0286816975526409,-0.160607675861392,-0.191633857601583,-0.149989243951476,0.0416446136501076,-0.254100778076745,-0.224964512184498,-0.0875223234763145,-0.12321825550356
"433","PISI","conifer",0.25,-0.213125607033195,0.0280337018112966,-0.207883195211044,-0.241076106757255,-0.188069958718597,0.0530061480386576,-0.320585328815241,-0.268734922555443,-0.108560736660611,-0.168843953248497
"434","PISI","conifer",0.35,-0.270770621261388,0.0305787438624775,-0.26803163097429,-0.300978545697943,-0.247729717930811,0.0532488277671327,-0.380851787348642,-0.329103546818662,-0.167856476280112,-0.221450812269399
"435","PISI","conifer",0.45,-0.329241928424588,0.0374687311373126,-0.333072542001947,-0.358606463508871,-0.296143897829659,0.0624625656792117,-0.452300312027688,-0.39933941248854,-0.202450049310842,-0.265573116026654
"436","PISI","conifer",0.55,-0.338622788947659,0.0512195022364479,-0.341431730105423,-0.379591723589536,-0.306486178053359,0.0731055455361768,-0.489250041893801,-0.431594363264808,-0.196827859749094,-0.221442213230409
"437","PISI","conifer",0.65,-0.372898118714936,0.0721692633969298,-0.367423677731908,-0.42976708695006,-0.328409976022209,0.101357110927852,-0.581802753341838,-0.494394537437983,-0.176374309630432,-0.234412767590996
"438","PISI","conifer",0.75,-0.452096365065687,0.103032931084965,-0.432899055603779,-0.530401616642271,-0.377777647626642,0.152623969015629,-0.759337570165714,-0.675970148180998,-0.148841694103199,-0.295799032388188
"439","PISI","conifer",0.85,-0.600370490819852,0.168889547269244,-0.564577925367183,-0.736123888258778,-0.479396773752844,0.256727114505933,-1.12121456001768,-0.987027701298529,-0.094306101993944,-0.364471341254353
"440","PISI","conifer",0.95,-0.942862993139825,0.37868072633342,-0.806496535424809,-1.31238157935637,-0.656009379677785,0.65637219967858,-2.29693987887424,-1.88074821047992,0.328548919840085,-0.47480441587069
"441","PUFI","mixedwood",0.05,0.0330491582037868,0.0339369710393648,0.0306739690849978,0.0153349408505314,0.0603804096569688,0.0450454688064374,-0.0522332623591248,-0.0364896380821282,0.127948612866625,0.0956787697860983
"442","PUFI","mixedwood",0.15,0.0203261444238041,0.0440383230173238,0.0222127594597576,-0.0127607798108984,0.0544857193795365,0.0672464991904349,-0.113630528596551,-0.0794204278160379,0.155355468165189,0.106268453191437
"443","PUFI","mixedwood",0.25,-0.0229866563624949,0.0592382834515096,-0.0234903795217682,-0.0649209769440342,0.0192692215812053,0.0841901985252396,-0.191206274731894,-0.145672438437437,0.145554519369065,0.10853345284999
"444","PUFI","mixedwood",0.35,-0.0747317668153281,0.0758971426267828,-0.0821583177446355,-0.127605262750771,-0.0220723648997435,0.105532897851027,-0.285904609527312,-0.217444455771852,0.136226981876798,0.110948307266006
"445","PUFI","mixedwood",0.45,-0.120389208760484,0.0894989658336781,-0.129082774529538,-0.186964495839854,-0.0645956467165094,0.122368849123345,-0.370517769524872,-0.273787372453656,0.118957626968508,0.109527120269063
"446","PUFI","mixedwood",0.55,-0.167126535918229,0.101216010793933,-0.15649813427841,-0.25642223688409,-0.121763400721503,0.134658836162587,-0.458410491127972,-0.325200539375807,0.0802248535223781,0.0791046918398741
"447","PUFI","mixedwood",0.65,-0.194476939920342,0.12146452886344,-0.174669330351736,-0.287364722475704,-0.127647409375458,0.159717313100245,-0.526940692126072,-0.399731408235437,0.11192856027491,0.0527489797013318
"448","PUFI","mixedwood",0.75,-0.154029599906598,0.189212048319602,-0.153484445097132,-0.26500496752474,-0.0101565286762955,0.254848438848445,-0.647277625797408,-0.522142021612863,0.372116129596372,0.171398280095191
"449","PUFI","mixedwood",0.85,-0.157400992225797,0.223566332280317,-0.15846083233097,-0.234601071563301,-0.000228303900897722,0.234372767662404,-0.586160223056907,-0.615403070123535,0.351330847592708,0.185564452030369
"450","PUFI","mixedwood",0.95,-0.164184076694334,0.238764811652545,-0.110281223691297,-0.243436873362874,-0.002567714523345,0.240869158839529,-0.604740611622167,-0.714978376387786,0.358736023735948,0.183373537177066
"451","RBGR","deciduous",0.05,-0.0937624309253514,0.0142504048868164,-0.0978007304994759,-0.105601281565215,-0.0803930991802567,0.025208182384958,-0.143413555142652,-0.12002829926105,-0.0425808256028196,-0.067868732244048
"452","RBGR","deciduous",0.15,-0.17285543937596,0.0228345928100952,-0.179035959933586,-0.189145785056292,-0.156304600474628,0.0328411845816643,-0.238407561928789,-0.209348545198997,-0.107042823602132,-0.12452069907106
"453","RBGR","deciduous",0.25,-0.284027552698787,0.0265011115054049,-0.29527014129451,-0.303979271425175,-0.264964469068713,0.0390148023564624,-0.362501474959869,-0.323265314935224,-0.206442265534019,-0.221850394059742
"454","RBGR","deciduous",0.35,-0.411721750553325,0.0301255064385569,-0.420292450682793,-0.432317639427781,-0.399061092405911,0.0332565470218701,-0.482202459960586,-0.453775235739663,-0.349176271873106,-0.327220926579333
"455","RBGR","deciduous",0.45,-0.545726073071172,0.0350452714944342,-0.55096711138317,-0.56138634540487,-0.523531888916177,0.0378544564886929,-0.61816803013791,-0.600333657876217,-0.466750204183138,-0.440425564187945
"456","RBGR","deciduous",0.55,-0.662658618359496,0.0547667457729203,-0.674724454651666,-0.694156292987177,-0.662899295650789,0.0312569973363881,-0.741041788991759,-0.733014202669792,-0.616013799646207,-0.4884119590905
"457","RBGR","deciduous",0.65,-0.802025657115302,0.0783938966406028,-0.821546636882959,-0.838671866214385,-0.796665941533742,0.0420059246806426,-0.901680753235348,-0.896539924938044,-0.733657054512778,-0.55882986382363
"458","RBGR","deciduous",0.75,-1.04087453668739,0.115825771905293,-1.05783654511881,-1.12779816091836,-1.00440971102966,0.123388449888699,-1.31288083575141,-1.16818986911059,-0.81932703619661,-0.726234317698468
"459","RBGR","deciduous",0.85,-1.43826871893452,0.210900961268714,-1.48571586307917,-1.61179671825794,-1.36462815218837,0.247168566069568,-1.98254956736229,-1.70192089933085,-0.993875303084017,-0.911225532014923
"460","RBGR","deciduous",0.95,-2.30433025717157,0.538992814408608,-2.36418407406417,-2.81478617488983,-2.03289092619003,0.781895248699803,-3.98762904793954,-3.08924935517764,-0.860048053140328,-1.15767275546363
"461","RBNU","mixedwood",0.05,-0.0648043274120953,0.0176299481177123,-0.0642846038133775,-0.0786471851112055,-0.0485441143833033,0.0301030707279022,-0.123801791203059,-0.0968436761551859,-0.00338950829145009,-0.0344847725677271
"462","RBNU","mixedwood",0.15,-0.0661078805911357,0.0309532741570288,-0.0694581595414056,-0.0909114798566015,-0.0472570230589332,0.0436544567976684,-0.156393165053104,-0.119922485260739,0.0182246621375694,-0.0103973348582026
"463","RBNU","mixedwood",0.25,-0.104212491335951,0.034859079087396,-0.107129783902562,-0.133547251725284,-0.0852556751322899,0.0482915765929941,-0.205984616614775,-0.156573824850032,-0.0128183102427988,-0.0411164464199192
"464","RBNU","mixedwood",0.35,-0.155889505984784,0.039988260509393,-0.163620638958815,-0.186067553201044,-0.135253076461642,0.0508144767394024,-0.262289268310148,-0.212187431812162,-0.0590313613525381,-0.0688461134306469
"465","RBNU","mixedwood",0.45,-0.202167530890369,0.0525874301012367,-0.218896353264734,-0.234964112609924,-0.186320283464148,0.0486438291457757,-0.307929856328587,-0.268410000003382,-0.113354539745485,-0.0801511838439946
"466","RBNU","mixedwood",0.55,-0.19281631192334,0.0533284737714041,-0.206371151861337,-0.232636777476957,-0.147050555758233,0.0855862217187232,-0.361016110055042,-0.279020988253355,-0.0186712231801486,-0.0599546550960767
"467","RBNU","mixedwood",0.65,-0.220571755254301,0.0592972259635558,-0.23444600340154,-0.267365950049777,-0.182746510102918,0.0846194399468597,-0.394295109970067,-0.301900968037941,-0.0558173501826279,-0.051618850284709
"468","RBNU","mixedwood",0.75,-0.309205652386836,0.0797920465197219,-0.333557714222703,-0.371433014477542,-0.275618766117261,0.0958142483602809,-0.515154387017963,-0.398026640404699,-0.13189739357684,-0.0779870564960137
"469","RBNU","mixedwood",0.85,-0.397149000709432,0.132748078217506,-0.428801766671356,-0.492462001631483,-0.34527106335809,0.147190938273392,-0.713248409041571,-0.543691784832372,-0.124484655948002,-0.0395261956118153
"470","RBNU","mixedwood",0.95,-0.460624104201597,0.263594467399563,-0.518764377210519,-0.679197821087394,-0.287969544775054,0.39122827631234,-1.2660402355559,-0.786734358478446,0.298872869693456,0.143723746893832
"471","RCKI","conifer",0.05,-0.0904809155413202,0.0235472554507654,-0.0937237521159033,-0.110521551699134,-0.068704323580092,0.0418172281190424,-0.173247393877698,-0.123398872429443,-0.00597848140152839,-0.0417279039490193
"472","RCKI","conifer",0.15,-0.10995080555465,0.0298282066661626,-0.118268863172805,-0.132340918795931,-0.0838412359671669,0.0484996828287642,-0.205090443039077,-0.169609201135347,-0.0110917117240206,-0.0547202567092787
"473","RCKI","conifer",0.25,-0.062704809435352,0.0416954058911367,-0.0715020810837035,-0.0906569356822196,-0.0203622185056297,0.0702947171765899,-0.196099011447105,-0.131729578940647,0.0850798572592552,0.0116418065242735
"474","RCKI","conifer",0.35,-0.00981106059857332,0.0694436546117885,-0.0240995740478321,-0.0472554200865017,0.0630201735288288,0.110275593615331,-0.212668810509497,-0.138135043502303,0.228433563951825,0.0983440980022302
"475","RCKI","conifer",0.45,0.0328061426535193,0.0924353263293822,0.0235434573895841,-0.0179899219280773,0.130180921484747,0.148170843412825,-0.240246187047314,-0.141878652452138,0.352437186603984,0.165952122461759
"476","RCKI","conifer",0.55,0.0961592865417158,0.0919840339703659,0.0965491763743291,0.0494469446785458,0.190971436990818,0.141524492312272,-0.162839793789862,-0.0931937727011413,0.403258175459225,0.224607069601502
"477","RCKI","conifer",0.65,0.132691751325863,0.0954677271816467,0.142143769990737,0.0822022294130665,0.21568249614722,0.133480266734154,-0.118018170688164,-0.0766886324491425,0.415902896248451,0.269919292950485
"478","RCKI","conifer",0.75,0.162968523444013,0.108351918503019,0.16819304507308,0.122413547069681,0.255245799448959,0.132832252379278,-0.0768348314992364,-0.0914600651967356,0.454494178017877,0.315601221923797
"479","RCKI","conifer",0.85,0.199167011304537,0.122206976463182,0.216396440845836,0.174031818824627,0.290238544297274,0.116206725472647,-0.000278269384343416,-0.110232983671616,0.464548632506244,0.351510545835853
"480","RCKI","conifer",0.95,0.276373416473873,0.135445136619113,0.309385685988081,0.249219549387999,0.374603508342921,0.125383958954922,0.0611436109556165,-0.0804832724053837,0.562679446775303,0.435532189485232
"481","REVI","deciduous",0.05,-0.17340710170009,0.0227077869907597,-0.171949350830283,-0.189580949898319,-0.157041870188504,0.0325390797098147,-0.238389569463041,-0.217163523921811,-0.108233250623782,-0.126275127703197
"482","REVI","deciduous",0.15,-0.260783120587628,0.0390122201808955,-0.251925878363923,-0.295916860090739,-0.236621345680694,0.059295514410045,-0.384860131705807,-0.321678240712761,-0.147678074065627,-0.184962271496134
"483","REVI","deciduous",0.25,-0.345808321367147,0.0431116666138841,-0.340624488796588,-0.384000735234582,-0.319758940188017,0.064241795046565,-0.480363427804429,-0.409983422608992,-0.223396247618169,-0.260278903593734
"484","REVI","deciduous",0.35,-0.446567604307756,0.044217384271797,-0.454497533612133,-0.47967772032688,-0.410616447540933,0.0690612727859466,-0.583269629505799,-0.521450721703118,-0.307024538362013,-0.361293959077158
"485","REVI","deciduous",0.45,-0.540161722332734,0.0432296229097804,-0.549512208289485,-0.569587483220676,-0.514134345833731,0.0554531373869451,-0.652767189301093,-0.621147697349666,-0.430954639753313,-0.460775771593461
"486","REVI","deciduous",0.55,-0.599278563243509,0.0451061516078611,-0.607372799249783,-0.630677673494338,-0.565338398087165,0.0653392754071737,-0.728686586605099,-0.685544861805806,-0.467329484976404,-0.506726973146891
"487","REVI","deciduous",0.65,-0.676943894140254,0.0549769636868467,-0.671930230725353,-0.725850625647702,-0.632242931710642,0.09360769393706,-0.866262166553292,-0.768599055477635,-0.491831390805052,-0.580953733567212
"488","REVI","deciduous",0.75,-0.86655093676717,0.105795471746097,-0.885023318646665,-0.93643538119899,-0.805857692811476,0.130577688387515,-1.13230191378026,-1.03741036273965,-0.609991160230203,-0.6648185093308
"489","REVI","deciduous",0.85,-1.09106769130579,0.206579414023826,-1.15742336563775,-1.21602412260622,-1.06462814037401,0.151395982232211,-1.44311809595453,-1.43706113424209,-0.837534167025691,-0.689239600249938
"490","REVI","deciduous",0.95,-1.44908652710539,0.415013118056482,-1.54514220157215,-1.76736665132191,-1.3812082374634,0.386158413858508,-2.34660427210967,-2.07078152958451,-0.801970616675638,-0.64605839618502
"491","RUBL","conifer",0.05,0.120714818801287,0.048129472105266,0.118634410958511,0.0745092398958687,0.158076223788821,0.0835669838929526,-0.0508412359435602,0.0484856563174594,0.28342669962825,0.201022671629386
"492","RUBL","conifer",0.15,0.20411090990572,0.0806844315097485,0.162581818657049,0.141595047817883,0.282980565936759,0.141385518118876,-0.0704832293604316,0.0799383493122374,0.495058843115074,0.334879913007106
"493","RUBL","conifer",0.25,0.26471474732892,0.0797680897020383,0.235837974998756,0.195255955714334,0.345978423535879,0.150722467821545,-0.0308277460179834,0.137402391919109,0.572062125268196,0.388845740615292
"494","RUBL","conifer",0.35,0.363531827066299,0.0684794121440875,0.38291116690749,0.29901421016719,0.42243354311934,0.123419332952151,0.113885210738964,0.243723640329754,0.607562542547566,0.480529805417181
"495","RUBL","conifer",0.45,0.434561363366577,0.0675801272206935,0.446406221333088,0.38743165000657,0.489602130702467,0.102170480695897,0.234175928962724,0.30160087876354,0.642857851746313,0.557342056381578
"496","RUBL","conifer",0.55,0.431862452632017,0.0611304447874827,0.420737460703002,0.374211565057275,0.480506450561694,0.106294885504419,0.214769236800646,0.309577882879088,0.639948778818323,0.556813683102264
"497","RUBL","conifer",0.65,0.446856073017347,0.0626067905413835,0.432517524746749,0.410222382740411,0.483083315783892,0.0728609330434808,0.30093098317519,0.326735345937862,0.592374715349113,0.604465781586656
"498","RUBL","conifer",0.75,0.557055474633728,0.0748497301441599,0.544563797640855,0.499012646118053,0.581389865588777,0.0823772194707247,0.375446816911966,0.453854870429087,0.704955694794865,0.720164269025392
"499","RUBL","conifer",0.85,0.636533976129039,0.0806669260863181,0.633545177916982,0.58095275694568,0.675380743422658,0.0944279864769783,0.439310777230212,0.51040945614722,0.817022723138126,0.792750123801446
"500","RUBL","conifer",0.95,0.679411458746846,0.0947783415590758,0.665889184035068,0.582477851445716,0.782859559913123,0.200381708467408,0.281905288744604,0.541228434866957,1.08343212261423,0.822764840839662
"501","RUGR","deciduous",0.05,-0.0876194744690065,0.018595558229391,-0.0838413208432522,-0.0923439397211767,-0.0764383243906924,0.0159056153304843,-0.116202362716903,-0.134910844814793,-0.0525799013949659,-0.0590703487945696
"502","RUGR","deciduous",0.15,-0.173601385114932,0.0217821881770776,-0.173600203130452,-0.188375965593467,-0.165898624006848,0.0224773415866187,-0.222091977973395,-0.214835687955977,-0.13218261162692,-0.120115435712757
"503","RUGR","deciduous",0.25,-0.275092203802148,0.0248007685846091,-0.276802799999463,-0.293451607659411,-0.26185397202412,0.0315976356352908,-0.340848061112347,-0.313207544264774,-0.214457518571184,-0.214316091251991
"504","RUGR","deciduous",0.35,-0.395310943820286,0.0259627952185776,-0.391241013316895,-0.412809079238818,-0.378202878191329,0.0346062010474885,-0.46471838081005,-0.442222098087374,-0.326293576620096,-0.340448171170331
"505","RUGR","deciduous",0.45,-0.515981421434007,0.0395960733393339,-0.513521686881967,-0.557282114086032,-0.483191236388243,0.0740908776977888,-0.668418430632715,-0.580293436853237,-0.37205491984156,-0.457643634818731
"506","RUGR","deciduous",0.55,-0.596550088446717,0.0633144453524513,-0.605196874392368,-0.65740880776268,-0.540821223199184,0.116587584563496,-0.832290184607924,-0.695315559490474,-0.36593984635394,-0.480176933685281
"507","RUGR","deciduous",0.65,-0.706271283561189,0.105353984451136,-0.715308903279225,-0.804636292622557,-0.631833914575529,0.172802378047028,-1.0638398596931,-0.874136152529023,-0.372630347504986,-0.484278478678357
"508","RUGR","deciduous",0.75,-0.892865308947312,0.174569572156155,-0.91528270457625,-1.05457599415219,-0.793447079983535,0.261128914168652,-1.44626936540517,-1.13026681742217,-0.401753708730557,-0.54907823711302
"509","RUGR","deciduous",0.85,-1.17773044310548,0.282428749202057,-1.25934171024387,-1.40306220831004,-0.963241600642837,0.439820607667207,-2.06279311981085,-1.57898760529777,-0.303510689142027,-0.628572855982313
"510","RUGR","deciduous",0.95,-1.71666329768512,0.530363645923666,-1.8774202535262,-2.16785342958468,-1.16636942852817,1.00148400105651,-3.67007943116944,-2.55021141593239,0.335856573056588,-0.903312181354971
"511","RWBL","wetland",0.05,0.0499103042052755,0.0615189727380739,0.0571174173693405,-0.00640522779007525,0.0970795258222504,0.103484753612326,-0.161632358208564,-0.0421399608089138,0.252306656240739,0.164705491495722
"512","RWBL","wetland",0.15,0.0436457946218169,0.102733595689145,0.00061937883857526,-0.0432186840286757,0.135226139950916,0.178444823979592,-0.310885919998063,-0.0972945710285091,0.402893375920304,0.238370052190931
"513","RWBL","wetland",0.25,-0.0185477867095987,0.114651343343499,-0.0624118353351109,-0.116374648796788,0.0830693718579264,0.199444020654714,-0.415540679778858,-0.189653914528374,0.382235402839997,0.199440730649062
"514","RWBL","wetland",0.35,-0.091947807429757,0.129702705191075,-0.127267774245477,-0.20392054027233,-0.000505874339957027,0.203414665932373,-0.509042539170889,-0.297457802223832,0.304616124558602,0.170450295909607
"515","RWBL","wetland",0.45,-0.158429706581584,0.14901601310382,-0.175371171200495,-0.28345719888247,-0.0552980729331123,0.228159125949357,-0.625695887806506,-0.40279739015059,0.286940615990924,0.142427766640252
"516","RWBL","wetland",0.55,-0.21708923975916,0.162277195235107,-0.239744266696028,-0.376455724801659,-0.0885652378289072,0.287890486972752,-0.808291455260788,-0.496811138300423,0.343270492630221,0.0915132882545047
"517","RWBL","wetland",0.65,-0.269707963119627,0.181822022941011,-0.266110040516266,-0.461353411311742,-0.116532401173292,0.34482101013845,-0.978584926519417,-0.563946309387592,0.400699114034384,0.0436171220580581
"518","RWBL","wetland",0.75,-0.32676497636496,0.268984976436332,-0.242489723376239,-0.585634656848212,-0.0982346413167315,0.487400015531481,-1.31673468014543,-0.784239513996427,0.63286538198049,0.123366031511511
"519","RWBL","wetland",0.85,-0.4040328618712,0.365918281528389,-0.28496552148838,-0.721097963473851,-0.146177139329097,0.574920824144754,-1.58347919969098,-1.09606449758369,0.716204096888034,0.127989349963832
"520","RWBL","wetland",0.95,-0.560978117156622,0.554732099316474,-0.390997821754206,-0.965571080660811,-0.120844296502945,0.844726784157866,-2.23266125689761,-1.79913664653917,1.14624587973385,0.0864114608905593
"521","SAVS","shrub",0.05,0.130027411394302,0.0324284169382648,0.128672945490923,0.105937062910528,0.158420123617817,0.0524830607072889,0.027212471849595,0.0673567981847939,0.237144714678751,0.191413458545178
"522","SAVS","shrub",0.15,0.264200509542525,0.031996330865578,0.25441035863362,0.240416740631541,0.295651555988667,0.0552348153571265,0.157564517595851,0.2037951497228,0.378503779024357,0.316953954408974
"523","SAVS","shrub",0.25,0.255677097648731,0.0342201412018605,0.25765141043946,0.234842777683898,0.281898597490935,0.0470558198070367,0.164259047973343,0.188503789332763,0.35248232720149,0.318003854231619
"524","SAVS","shrub",0.35,0.249830715456562,0.0447633378489636,0.256392039330946,0.224461529735082,0.278634131820979,0.0541726020858974,0.143202626606236,0.13959208635766,0.359893034949825,0.337582383385367
"525","SAVS","shrub",0.45,0.239115728661665,0.0603692744127112,0.242961829177718,0.206742814203585,0.282995803446517,0.0762529892429312,0.0923633303391886,0.0869750243285315,0.397375287310913,0.357569854832436
"526","SAVS","shrub",0.55,0.196995588488419,0.0704143981989605,0.209541367536321,0.162702583522426,0.230711010311289,0.0680084267888627,0.0606899433391319,0.0222181702329785,0.332723650494583,0.348260750665224
"527","SAVS","shrub",0.65,0.186684447735962,0.0789962997411021,0.192052798637964,0.149035816793171,0.218607719625793,0.0695719028326217,0.0446779625442384,-0.0146342920692463,0.322965573874725,0.340053892620229
"528","SAVS","shrub",0.75,0.390924868809819,0.0783554589404011,0.401827650453879,0.362165664931611,0.43891641525628,0.0767507503246684,0.247039539444609,0.164741398440531,0.554042540743282,0.501241841534145
"529","SAVS","shrub",0.85,0.444723196741559,0.10078519422949,0.475316362997852,0.400316449238543,0.504638172019079,0.104321722780536,0.243833865067738,0.149821093155437,0.661120756189884,0.573805484884772
"530","SAVS","shrub",0.95,0.423972577631575,0.133758400031718,0.457830162231043,0.391833678992099,0.49187460480088,0.100040925808781,0.241772290278927,0.0150668606351166,0.641935993514053,0.612136423010824
